Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,12014
Base Time Seconds,1665607283
Base Time Fractional,.390792224
Base Time,10/12/2022 20:41:23.390792224
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
327.678231863,97756610.61554,89306.59525348,275539.0264085,671785.1505325,97858702.67591,788201.0068522
329.099703620,97774929.45578,88415.96410831,276238.7883804,674873.2511594,97850461.8945,791303.7629773
330.521167802,97765760.62044,89882.98149136,276366.4878558,675830.1437383,97841352.6836,785307.3369872
331.942173650,97757825.788,90053.56006845,275682.2320108,671164.7455008,97861480.13753,787130.9247564
333.363635226,97721479.19864,89580.07736512,275803.1102805,667676.9067286,97855902.99696,785827.6103617
334.784651347,97721678.98784,87246.41251754,275094.5128841,671545.2263357,97871313.72687,791401.9175485
336.206106499,97717649.00341,87343.80951095,275671.9983464,669367.9620922,97872281.82228,787773.0446361
337.627118590,97700331.12024,86408.80769132,275544.2364806,668342.477632,97902055.38229,788517.5234663
339.049033863,97688745.35155,87806.62866419,269319.4414438,667517.8782981,97878637.37045,788767.0101853
340.469598984,97712558.52564,86467.27085323,266736.063081,672347.1466973,97902365.50191,793142.0384771
341.891530741,97727096.19561,89277.72195973,273323.820342,667584.3986889,97892517.92505,790460.8507434
343.312539287,97758953.64081,89713.27246051,276636.0563729,669451.0141724,97868859.35675,791739.8649109
344.734003953,97775520.00914,89172.43181077,273787.0924908,671029.261126,97846045.97057,791963.4457236
346.155465166,97783213.3301,87568.87498306,276103.5301009,666423.3172857,97823270.5009,793215.1475677
347.576486863,97768286.38069,88220.73497762,276332.8210783,663933.0990226,97843391.19655,793525.6100869
348.997955044,97718370.19928,88487.52471036,273512.8049306,672364.1411833,97814525.76724,793295.6614212
350.418974257,97707589.97951,89391.20922773,277285.4513801,673915.7963108,97844136.43304,793995.1246579
351.840440863,97686264.52829,87530.86682887,276307.7106986,675075.3612732,97886864.94353,791664.3415691
353.261461105,97695928.48363,89212.23750953,280566.3073878,678102.3021062,97884585.79036,800768.5427464
354.683374438,97707740.81843,87239.92777842,269802.5341218,678082.8776008,97903033.49945,795039.6844482
356.103935196,97717043.09019,89206.96496895,271942.7863393,670946.6316571,97888544.00691,795370.0575573
357.525863014,97748271.75494,88213.7965279,269411.2972269,673836.3915159,97899583.45501,791667.0934824
358.946875757,97738905.0463,85380.21801441,270103.2106668,671336.5077158,97880902.63414,795296.353692
360.368333636,97774603.08029,87966.16635967,273660.8146069,669145.9165092,97842639.18461,797545.7453046
361.789798969,97681169.93032,87616.09677238,270661.649597,670533.313811,97847475.7833,794856.2862911
363.210823363,97792585.16058,86632.53308665,263771.3916577,677737.7092425,97825600.67475,793423.2338848
