Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,11079
Base Time Seconds,1668038562
Base Time Fractional,.154675208
Base Time,11/10/2022 00:02:42.154675208
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
145.415903394,10625.19091113,20160.75635823,28145525.22166,557443.5373564,490072.7618067,13696.01523616
146.836473970,10612.05850599,20184.69761275,28965969.98731,558455.6152215,491414.0642032,13577.30238079
148.258397788,10613.89754667,20220.79905904,27729490.48188,557411.6572097,491417.4815004,13602.23329532
149.679412879,10617.62401447,20120.83310823,28471499.681,557273.3967807,491362.7226092,13534.18947377
151.100879516,10624.71118739,20241.67772285,28618799.74032,557574.5326044,493217.9100937,13571.53112609
152.522349273,10623.78825546,20164.80430905,28643951.16592,557769.2777327,490764.258324,13607.37673585
153.943374697,10624.97025727,20184.54669501,28734582.64252,558057.5083115,491722.5148033,13612.7057725
155.364836970,10628.91868434,20166.3198688,28770314.94267,558032.8327377,489167.3535283,13583.45832301
156.785854516,10628.50664538,20133.05503222,29370472.76586,556729.4833587,490014.8122357,13557.31251176
158.207319001,10636.91492774,20138.20069624,28609723.64869,556901.2778412,492775.632418,13598.15499522
159.628346819,10633.5829735,20128.4148205,28533638.71773,556690.2099505,489752.9341584,13697.99455285
161.050272546,10634.02642939,20107.964332,28314487.42428,558217.142739,491786.55105,13726.97827405
162.470830455,10627.13767061,20065.12263356,28134801.47725,558387.4190952,491189.471732,13588.68492285
163.892758455,10628.27168563,20087.60052977,27021261.88257,557418.6626826,488363.5484698,13642.30293961
165.313783061,10628.85433545,20153.87271025,27315058.45476,556966.5948328,487874.1931029,13585.78144737
166.735256001,10634.09326658,20117.27713567,27388968.19195,558364.5328771,487537.3955177,13591.58579345
168.156722849,10631.94406335,20144.71886191,28310107.8519,558118.3492923,487385.0379329,13488.58341203
169.577755849,10624.3540691,20079.17174951,27003352.6845,557334.1032002,488666.0139072,13515.11781844
170.999229879,10625.8431222,20132.9772133,27785400.50857,557774.0156607,487467.1022407,13574.27397713
172.420244758,10620.88226788,20121.99182532,27375904.57334,556025.0895755,487784.4325276,13554.98179747
173.841711848,10634.97018769,20117.26077559,28194243.90832,557935.6364293,488725.4760441,13617.73334076
175.262727848,10631.96818145,20159.88844897,27897623.86629,556519.1208299,488587.5260878,13609.31434471
176.684663151,10622.39174775,20094.19679157,27452482.86948,557224.6884513,488902.1883473,13545.65560776
178.105229909,10626.81378857,20106.49547488,27710909.20159,556991.8085965,488653.7022063,13604.07922152
179.527144272,10613.69998676,20056.36927323,27348609.17816,558567.7539459,490544.8865904,13588.31419937
180.948153242,10616.18847255,20087.664192,27632935.95967,557235.2554441,488689.8204659,13503.90911553
182.369629788,10619.42061856,20109.18204911,27209725.15726,556193.0670809,488854.2676675,13528.17004843
183.791087939,10630.12530135,20178.86707551,27785687.34254,557590.3583711,490569.5382727,13517.65827578
185.212107909,10608.08172265,20224.05322019,27872863.98257,556935.093212,489220.3036663,13465.63462609
186.633573333,10605.18575234,20172.9829731,28572740.1063,557174.7515735,490102.0040411,13547.31485943
188.054596000,10609.69964978,20218.00562634,28081415.14282,557547.177005,487984.4507075,13504.99710663
189.476065181,10607.37922728,20208.38751884,28171337.70023,557429.4460595,489798.7715208,13578.82472419
190.897099818,10607.21104535,20132.94137723,27534490.90404,557562.6528132,489551.1424074,13562.52095322
192.319024333,10612.68234826,20167.63278009,27341554.70277,556383.7678235,492000.355946,13532.46616386
