Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,35065
Base Time Seconds,1667341411
Base Time Fractional,.858982450
Base Time,11/01/2022 22:23:31.858982450
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
142.129894379,61334641.5746,77965160.67619,75757539.11653,80163454.7549,89008002.67232,83241555.15251
143.551347804,61358953.34296,77953892.17703,75791271.94321,80196933.76983,89027419.01771,83250640.39929
144.972365834,61336823.00872,77968538.55682,75758257.78838,80192942.54474,89026343.31452,83242846.88943
146.394284349,61367043.94593,77976175.36645,75817426.21119,80148700.72516,89018972.55528,83263380.20327
147.814839743,61411676.80969,77977440.1297,75716396.02121,80113494.36311,88998990.23152,83217915.18614
149.236760864,61370675.5933,77969361.8681,75729968.29437,80173777.17007,89016178.8357,83234786.36568
150.657779925,61366562.61222,77960884.58826,75748231.34788,80218795.75302,89032337.747,83248590.1863
152.079238713,61385574.45537,77967725.7524,75751466.64725,80188841.69255,89038483.1379,83237011.42549
153.500706470,61363292.32657,77985072.52155,75808437.51974,80197079.35576,88998049.85653,83258246.65701
154.921729046,61381244.30641,78018693.67346,75743883.12193,80186920.26764,88987328.7353,83249637.09768
156.343184076,61365217.3185,77975202.42745,75747293.87245,80185229.51355,88994595.31707,83229646.60068
157.764189955,61401113.18207,77986264.72034,75765206.41855,80150053.61224,88993199.97106,83225770.37751
159.185641713,61341526.83026,77967187.11876,75725074.48082,80185504.77106,89029381.70353,83219859.3135
160.606663880,61388782.62441,77972947.93388,75783813.82436,80212863.93242,89034543.47186,83224419.95875
162.028572789,61370572.53631,77978118.68583,75746549.16759,80186443.39445,89024768.00703,83210972.10586
163.449140365,61401537.63227,78005933.43303,75822642.36146,80227246.79958,89060127.73506,83161910.87125
164.871069183,61371714.44868,77964383.69647,75746713.41977,80297123.51654,89066192.48141,83228520.86656
166.292077425,61381798.63763,77989358.58815,75805391.57075,80291403.26537,89029232.42492,83218818.35191
167.713546183,61347458.40757,77914667.13205,75846819.54129,80181698.25957,89011143.82617,83222173.22703
169.135015546,61373172.86913,77925218.45021,75763933.77962,80202651.29941,89007518.76906,83225540.63996
170.556035728,61374056.19698,77931085.71583,75737748.84193,80244193.97561,89029524.22015,83223905.66053
171.977505062,61405792.25343,77921869.13331,75704531.21491,80274051.74955,89010984.15337,83234054.97016
173.398523577,61357957.17579,77904629.38433,75777920.71307,80244185.83963,89043576.08328,83237603.53246
174.819994940,61378385.03139,77953688.58578,75735614.4419,80198072.74812,89071084.79325,83212192.33914
176.241016789,61401279.50842,78449017.36897,76223276.3923,80983676.95695,88793590.01757,82984906.9948
177.662922880,61422594.10145,78232270.93775,76435222.78359,81693547.37351,89427390.48255,83635458.37005
179.083483940,61298583.88327,77330781.31525,75374987.487,79917020.06462,88910536.60568,83279201.43273
180.505398334,61429084.89332,77959437.65899,75825959.03103,80351684.96803,89174490.3372,83275839.28697
181.926411880,61438259.24236,78022777.93108,75872403.15661,80264226.22792,89093805.17012,83204848.79636
183.347884910,61343382.98536,77927548.2459,75788338.23353,80246308.65768,89106846.93421,83220711.60189
184.769348334,61137036.35305,77522198.30597,75634978.47469,80198479.83484,89050260.17454,83202792.16568
186.190364031,61310880.27981,77753748.28659,75812276.21971,80217708.91322,89091740.21323,83256240.6561
187.611825789,61379043.9151,77937639.87296,75793238.12108,80269018.31001,89098888.67818,83265379.54656
189.032841092,61384078.145,77930997.05981,75833849.30169,80271675.69158,89118308.31208,83253957.68668
190.454297258,61345028.69875,77937815.61844,75786336.17955,80293122.18215,89030751.95336,83247526.03927
191.875319652,61366894.75734,77951816.1827,75781392.89104,80278806.42489,89024603.96178,83247333.40918
193.297234501,61368087.05174,77955499.264,75854392.69166,80302050.02942,89079240.19274,83249774.97345
194.717791622,61390070.68452,77958423.76121,75864949.90592,80302132.946,89081561.51957,83253205.38111
196.139707925,61416394.78919,78000771.59301,75770723.93242,80257818.79511,89064060.14891,83246526.13623
197.560710198,61395736.09991,77953845.54127,75913605.43775,80279870.18383,89047512.38479,83261917.10511
198.982172713,61381191.00339,77963673.73587,75912582.57796,80280992.62576,89041903.8855,83235339.78809
200.403629228,61380715.7666,77939182.40557,75861262.9117,80267577.57347,89038714.91802,83240944.01992
201.824642167,61385990.90532,77951728.70455,75884660.31323,80265887.99328,89019184.03852,83263398.75987
203.246099683,61418833.44339,77963665.6827,75867144.1947,80293774.73269,89090443.62589,83252914.29766
204.667102622,61396558.20563,77962414.57328,75836583.63492,80281391.57515,89069213.18546,83240412.4974
206.088558016,61407607.99883,77976351.8893,75781725.5688,80241691.46261,89086101.44489,83262625.58031
207.509575167,61391584.36188,77969362.59566,75853879.86032,80243501.39152,89104674.11144,83256816.72553
208.931485440,61366241.29483,77958697.92954,75795751.4134,80243685.80608,89086483.38845,83237649.37241
210.352051955,61353748.25701,77952231.10872,75850600.04261,80232303.93611,89050000.11375,83243627.51543
211.773979804,61350137.10773,77966037.90566,75912860.23066,80262393.89235,89070317.96312,83252280.1741
213.194997077,61382476.88657,77982405.78084,75817001.13606,80238553.08357,89075018.05914,83243511.26636
214.616475561,61374837.53367,77990277.26637,75839167.22879,80264616.25786,89090465.77047,83241187.32808
216.037938955,61411311.86866,77977987.34544,75875170.46081,80250951.42494,89076024.28092,83248867.11726
217.458949228,61387109.30155,77998057.05246,75893540.72272,80279244.20677,89060235.33387,83232710.60291
218.880419834,61409859.73416,77984629.26191,75864867.42139,80227829.3645,89058460.97935,83264249.30788
220.301437667,61382666.6168,78001875.94482,75820266.01207,80228600.99972,89038170.55924,83235107.07992
221.722911394,61386069.41605,77988621.53036,75846477.2366,80249546.87015,89062442.5941,83241402.87196
223.143931788,61417133.35532,77976216.83852,75824331.40919,80250206.47698,89037949.90758,83234324.38236
224.565850152,61468192.66658,78008533.91794,75856642.45331,80266546.74273,89041075.52742,83237589.69983
225.986419243,61452773.21662,77996916.54479,75834395.06767,80266170.95481,89053098.38958,83239396.02434
227.408336394,61454154.37582,78010663.04936,75787925.05313,80269630.2117,89068468.87884,83215684.236
228.829343212,61459348.63085,78008469.15868,75824420.16956,80257064.34735,89052076.3756,83255506.87636
230.250808515,61416336.73981,77999280.32805,75810069.64818,80262217.25412,89060348.52016,83244526.35164
231.672261788,61467663.21094,77977852.31872,75789548.70197,80267320.78112,89059404.3003,83245448.16249
233.093284303,61478636.90393,77969223.77708,75808381.73042,80271416.25621,89069952.11014,83248773.3774
234.514738303,61444664.80857,77959327.72058,75793778.75684,80298813.52097,89065315.78961,83246705.92757
235.935750122,61438071.7285,77989402.59642,75798349.26059,80275317.45919,89072898.487,83255975.05665
237.357207182,61411124.07469,78029467.78524,75862656.598,80302395.2419,89076662.16237,83244052.07998
238.778226091,61409449.82368,78007636.91677,75786794.32607,80323538.14849,89091051.11659,83252047.9155
240.200137243,61409173.81822,78011603.32245,75799361.39738,80305123.35956,89066352.97627,83248176.9751
241.620701334,61401594.42044,78020453.3189,75767876.83252,80313457.80805,89058685.7399,83216061.27761
243.042621637,61394014.21432,78086219.12118,75872120.1299,80323982.07691,89067035.96255,83400715.9182
244.463633637,61472688.07078,78035047.67611,75760312.10028,80203763.2103,88961046.19152,83213142.53875
245.885095940,61379629.83277,78031994.66676,75820413.3877,80305661.55932,89060933.36256,83237781.25151
247.306566122,61370607.35626,78038155.19979,75824901.14589,80309979.7715,89110670.63673,83233834.89609
248.727581667,61343064.58606,78027196.99662,75872482.27297,80300683.56138,89089706.12865,83222471.26662
250.149043637,61379491.62102,78042205.60434,75779295.50234,80313695.44633,89069136.91081,83231033.00723
251.570066667,61378435.25968,78040822.14782,75871701.80968,80280337.1197,89036428.38525,83234328.78017
252.991526152,61364128.41064,78005440.03203,75851834.7813,80284449.74524,89087219.74673,83226712.89288
254.412546940,61385155.81897,78038976.83344,75897953.30783,80307959.45182,89099125.41435,83243148.3556
255.834464788,61375283.58606,77982699.5306,75837294.7104,80194040.3255,89116982.71516,83284983.47451
257.255020576,61410762.69359,78083712.17999,75898293.98444,80311614.7946,89232577.41115,83343221.87947
258.676935698,61440571.20481,77903877.52316,75921161.26778,80026281.77607,89075770.19783,83211514.10304
260.097941364,61354814.50159,77963394.96134,75900860.38224,80322806.08624,89107881.48603,83210038.43368
261.519404516,61404204.69968,78027588.90682,75902158.19527,80143508.02804,89058382.0738,83228522.90442
262.940854091,61399294.13594,77978711.64954,75899168.05348,80317336.40896,89090660.01786,83254421.36558
264.361870910,61346746.42486,77963773.55075,75831151.57646,80276990.05539,89092425.47956,83232333.98318
265.783325152,61370058.95401,77961067.84374,75894088.78966,80239532.17036,89073495.25845,83229693.45252
267.204341788,61385997.6377,77974675.71828,75928636.75301,80311046.6484,89085205.05166,83243300.67883
268.625798304,61403686.29873,77975488.27161,75917305.67734,80312302.77385,89086606.56241,83235540.15083
270.046808485,61363630.88513,77959895.57337,75921211.16546,80308908.47596,89111044.85887,83228194.24215
271.468737061,61392820.30139,77984524.91528,75889347.78876,80323752.10144,89067002.61434,83240784.00124
272.889301001,61362971.70472,77970890.4907,75883522.16137,80292589.03743,89081659.76219,83227338.9764
274.311218304,61352810.96322,77971411.1039,75899067.7715,80316891.56288,89108760.89011,83233740.81419
275.732240213,61374317.41098,77971627.49284,75935628.15431,80303027.27059,89090839.53822,83243951.73393
277.153721001,61392124.63293,77981872.36572,75850213.23423,80297422.03321,89075381.01127,83232809.77646
278.575189395,61382906.67082,77970812.83371,75800903.41385,80298427.35806,89089906.71963,83241964.02705
279.996197667,61409469.74437,77963766.92921,75836410.4989,80286907.32434,89077176.05741,83248408.92885
281.417667925,61424453.90675,77941861.96142,75799679.15802,80280053.08445,89067555.13956,83241176.05845
282.838687894,61441653.10304,77949550.33509,75928045.81342,80278013.78772,89107875.86841,83247292.43254
284.260145076,61416474.12841,77945914.00998,75806649.31241,80273019.00286,89100731.01227,83238995.2417
285.681159894,61464515.40765,77967891.24877,75820042.81002,80280882.80686,89122192.67588,83255997.23634
287.103063015,61406043.63866,77964537.76389,75906771.40142,80301155.49975,89061961.36052,83221909.61964
288.523625622,61331769.11452,77862116.4908,75800336.52749,80267844.92347,89051130.16182,83251722.57273
289.945541773,61430767.62617,77949050.21377,75834244.7275,80284842.07015,89098353.37858,83242406.93048
291.366552288,61436890.05673,77964462.04123,75867952.00169,80276971.65659,89102183.76705,83256753.08876
292.788021712,61438532.48527,77966043.36058,75882740.65843,80287156.32617,89099818.66716,83251472.37309
294.209473046,61450464.23776,77957749.3323,75861181.06575,80276332.79028,89113059.59776,83259334.81595
295.630480440,61454444.83384,77965327.85226,75832535.67465,80283318.02178,89098942.48513,83263795.08133
297.051942622,61469286.62922,77969464.14571,75886587.0533,80295102.68679,89108737.2242,83254820.16147
298.472950591,61434404.94924,77963107.34893,75847630.50664,80309773.10757,89107645.4811,83262189.22306
299.894410864,61476426.24133,77977042.02135,75829286.73037,80304894.3823,89078219.38228,83254443.41663
301.315425652,61457082.88124,77964373.66805,75850236.1681,80284331.52492,89073851.68071,83254781.36078
302.737329955,61458365.13579,77971790.00239,75860565.38027,80272150.0499,89089831.825,83243710.43849
304.157884288,61492736.10732,77970941.31114,75869972.80563,80278948.1665,89101795.19422,83257509.93245
305.579795561,61456506.55596,77975964.77786,75847722.33454,80272216.69639,89099254.16236,83238821.36371
307.000800197,61484439.89018,77973913.13864,75868391.63558,80285177.52913,89097791.03047,83242495.98585
308.422259834,61468449.3752,77965735.05478,75899772.72614,80271044.21839,89081003.8263,83261735.66463
