Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,14729
Base Time Seconds,1669760042
Base Time Fractional,.794266042
Base Time,11/29/2022 22:14:02.794266042
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
341.785733908,96358094.21311,92515945.16487,90798707.9311,94635295.63459,87166965.43234,84499044.72997
343.206761575,96366414.05654,92511621.48083,90801104.66098,94645697.23002,87160656.05357,84190444.92941
344.628233242,96363323.35212,92489634.73826,90790662.80577,94659660.23195,87170167.15687,84201790.33738
346.049258212,96361689.76418,92485432.18292,90792696.07736,94623832.54406,87159293.55999,84207469.44042
347.470732757,96369215.21859,92483476.3609,90804681.0622,94610956.00313,87168488.13815,84221307.22706
348.891755727,96366927.25221,92487417.6158,90789169.75402,94630463.04185,87168261.80221,84209830.32172
350.313676848,96363044.91544,92495371.23312,90803040.01612,94634469.49476,87173668.10072,84156281.82872
351.734249242,96364150.47334,92504897.07523,90803748.68941,94643721.29616,87159748.91828,84026120.62016
353.156164090,96361251.69025,92484998.80395,90804828.82817,94655090.04115,87139518.91259,84198407.77864
354.577179272,96358773.59938,92495366.06471,90798502.65967,94660783.9798,87164586.85532,84291516.87626
355.998649818,96356375.109,92475825.06567,90798585.0694,94665258.15048,87161864.25417,84180858.14986
357.420122363,96351411.27984,92476584.18294,90798182.78969,94644762.88463,87157464.7434,84170608.13245
358.841139605,96364063.54773,92482859.15431,90781248.82119,94619643.93665,87144019.78757,84092315.23594
360.262611727,96378733.86592,92487693.18468,90782176.95668,94609408.79339,87133589.19994,84154148.25835
361.683636363,96369939.27734,92486226.39629,90775366.68986,94617359.99798,87144542.72853,84189580.89643
363.105100454,96379040.41891,92479492.07349,90783722.27627,94624365.45384,87136690.0148,84084863.70188
364.526122454,96370777.25487,92485428.40942,90768671.10209,94613208.76016,87131501.67194,84061134.08098
365.948044939,96355114.26783,92484645.84922,90787592.36039,94642922.3854,87128369.33035,84028793.52781
367.368613727,96354670.47342,92490731.59667,90788234.39814,94633817.87957,87144685.67019,84166355.02961
368.790538484,96359265.56557,92504974.6577,90784135.78171,94639963.72697,87128640.63695,84153503.85386
370.211555121,96359084.74586,92480945.88149,90770932.45215,94639565.96599,87142912.12808,84210362.21113
371.633023454,96358441.02127,92496125.6683,90775880.53554,94640140.18698,87126133.82547,84212915.28703
373.054498515,96352157.99497,92505361.57108,90768462.52304,94622750.31247,87142803.78768,84192663.41594
374.475528257,96356572.70786,92506439.34401,90778958.63817,94629900.21585,87143036.85999,84141051.47281
375.897005348,96357871.27433,92502721.80542,90788648.1724,94621598.07637,87144182.25007,84095213.593
377.318026318,96356853.10217,92482612.87443,90774097.20762,94635576.38492,87134208.89138,83968612.17722
378.739492257,96346194.49389,92473519.89315,90774412.17792,94615576.04326,87157175.93011,84022135.75236
380.160515924,96348287.4714,92474156.91189,90779089.89846,94617981.43903,87129930.10571,83908774.45111
381.582432833,96346970.02087,92475764.15733,90749283.67067,94620070.22987,87133693.84226,83877100.29184
383.003002681,96345453.97103,92475520.02179,90756289.53667,94606406.12231,87143934.44781,83926135.07841
384.424933378,96340983.50798,92471525.86954,90750282.54706,94612948.97007,87132703.3434,83931655.98165
385.845958318,96354595.49182,92481726.35342,90757900.70172,94614066.11696,87116696.17428,83871243.71744
387.267438863,96358408.96525,92470751.69174,90737578.5222,94616932.7051,87121033.28112,83907164.86066
388.688913348,96357706.24894,92470652.52126,90760415.92357,94619710.28137,87126688.60014,83931273.79451
390.109924681,96351766.75221,92470277.18785,90755635.22246,94610021.46422,87122697.02311,83981135.1229
391.531383348,96352498.15309,92473141.74554,90755298.57747,94632040.38486,87128836.00192,83959364.66011
392.952408924,96344312.37858,92452077.84906,90747787.73795,94620019.23095,87121048.10394,83965113.94417
394.373878984,96347159.56835,92451750.31189,90733650.75157,94577444.83858,87123590.74404,84062224.34739
395.794902196,96347221.46654,92479259.69781,90744521.63146,94593597.04421,87125423.77877,83984628.19599
397.216826014,96362257.94111,92480034.93677,90739062.69709,94583127.22321,87107652.05951,83993413.22367
398.637393287,96359278.43642,92476101.87972,90744183.21717,94586687.42162,87111234.78658,83998697.54133
