Style,Full,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,
Fill Mode,1,,,,,,,,,,,,
Capacity,1000000,,,,,,,,,,,,
Count,15966,,,,,,,,,,,,
Base Time Seconds,1670981371,,,,,,,,,,,,
Base Time Fractional,0.567411951,,,,,,,,,,,,
Base Time,12/14/2022 01:29:31.567411951,,,,,,,,,,,,
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120,,,,,,,
400.8093534,96240405.96,93232787.92,90798850.57,94873278.74,88536439.86,85616949.56,,,,,,,
402.2308363,96228637.15,93221490.94,90824760.27,94888885.06,88539113.16,85567508.56,,,,,,,
403.6523096,96236422.56,93226708.5,90831747.1,94898975.91,88549214.09,85685484.67,,,,,,,
405.073339,96206831.01,93206629.36,90825534.51,94922209.7,88554992.64,85602390.18,,,,,,,
406.4948154,96199455.56,93198740.49,90827593.12,94947288.01,88580420.31,85644974.37,,,,,,,
407.915849,96189231.74,93158844.41,90799676.09,94924894.96,88580889.78,85757351.21,,,,,,,
409.3373309,96208389.95,93154242.18,90777420.16,94882804.49,88567292.72,85669728.58,,,,,,,
410.7583613,96244518.44,93169052.48,90759431.65,94858421.84,88558531.25,85604498.26,,,,,,,
412.180287,96258092.77,93217130.63,90783304.09,94870525.26,88511186.58,85612701.5,,,,,,,
413.6008572,96247474.49,93247868.18,90830434.05,94874816.27,88516396.62,85621405.84,,,,,,,
415.022777,96199328.32,93231333,90824305.17,94915007.66,88524517.03,85577978.47,,,,,,,
416.4437917,96182114.77,93201588,90823426.35,94937664.51,88549500.61,85595045.65,,,,,,,
417.865274,96168383.26,93175893.42,90802346.99,94945749.87,88562152.27,85615724.49,,,,,,,
419.2867587,96195591.91,93158363.52,90773521.74,94904154.83,88557087.46,85647809.68,,,,,,,
420.707792,96201743.8,93156598.96,90757653.23,94878311.76,88532823.22,85762458,,,,,,,
422.1292729,96243221.23,93167585.97,90771098.34,94865329.03,88521407.76,85626102.33,,,,,,,
423.5502973,96242394.9,93214840.92,90788179.61,94862105.33,88515351.14,85690447.6,,,,,,,
424.9717707,96233755.84,93226857.05,90816100.06,94895652.91,88497744.83,85637208.55,,,,,,,
426.3928,96206972.91,93220907.97,90811057.14,94922504.33,88528782.63,85557166.05,,,,,,,
427.8147386,96170250.7,93170542.01,90798840.96,94937852.84,88552675.81,85531120.65,,,,,,,
429.2353132,96158806.6,93133219.86,90780818.96,94931296.72,88558080.76,85550159.63,,,,,,,
430.6572439,96189728.94,93154702.31,90760678.44,94895042.08,88544332.49,85596449.27,,,,,,,
432.0782683,96221768.65,93161014.88,90764344.32,94876622.9,88515470.76,85625368.13,,,,,,,
433.4997488,96242345.4,93180239.86,90758285.4,94860738.93,88515273.35,85618975.33,,,,,,,
434.9212162,96219813.83,93203313.5,90781202.27,94880809.68,88493569.11,85496845.34,,,,,,,
436.3422499,96207845.63,93207533.66,90799813.82,94871531.86,88500497.02,85455040.17,,,,,,,
437.7637218,96189257.01,93191095.4,90796233.42,94904230.76,88508077.45,85495221.89,,,,,,,
439.1847516,96168143.74,93168042.17,90787506.2,94912146.92,88532117.91,85481899.11,,,,,,,
440.6062335,96174327.2,93153983.04,90765461.52,94889638.03,88530969.23,85524703.05,,,,,,,
442.0272609,96181143.21,93130950.79,90749265.46,94881457.55,88545598.46,85516511.14,,,,,,,
443.449188,96181461.86,93137526.4,90732712.82,94861600.34,88524836.92,85522982.67,,,,,,,
444.8697607,96196499.67,93165784.58,90750640.16,94843815.84,88512466.27,85505016.47,,,,,,,
446.291703,96209041.04,93172221.35,90753659.15,94847325.04,88490876.22,85504287.66,,,,,,,
447.7127205,96215852.23,93202738.68,90765360.49,94857609.09,88486574.68,85451651,,,,,,,
449.1341963,96203468.72,93190294.12,90769727.95,94856702.95,88485271.15,85425479.97,,,,,,,
450.5556743,96178000.7,93190735.08,90778275.01,94898679.2,88492702.72,85253782.71,,,,,,,
451.9767041,96166760.78,93161876.65,90776796.69,94887084.22,88508684.61,85238438.65,,,,,,,
453.3981806,96165495.54,93136344.66,90753751.98,94876030.36,88521162.84,85227241.9,,,,,,,
454.8192122,96167795.87,93127024.68,90744327.96,94862762.64,88517644.43,85260917,,,,,,,
456.2406829,96183685.84,93142860.64,90728693.15,94860830.99,88517540.26,85241005.81,,,,,,,
457.6617051,96218629.49,93156020.94,90726743.55,94839596.83,88480629.84,85293809.45,,,,,,,
459.083639,96216603.8,93186067.44,90737077.49,94828532.9,88472284.39,85251027.8,,,,,,,
460.5042055,96207509.99,93184709.88,90762492.48,94848784.15,88457353.02,85260832.18,,,,,,,
461.9261326,96184043.66,93195332.1,90768040.01,94858426.08,88464582.55,85332789,,,,,,,
463.3471613,96175565.63,93170649.64,90778221.05,94872032.3,88484683.96,85318155.04,,,,,,,
464.7686436,96159911.81,93150547.5,90760317.1,94866239.72,88510559.96,85182968.41,,,,,,,
466.1901196,96174325.12,93125816.94,90738747.84,94859325.65,88497365.01,85193864.47,,,,,,,
467.611144,96255194.79,93118164.94,90719428.5,94854828.23,88504850.31,85263785.18,,,,,,,
469.0326176,96198050.74,93146049.22,90715349.92,94821222.14,88488492.98,85260552.05,,,,,,,
470.4536478,96215347.91,93166513.69,90732736.63,94808878.12,88464325.92,85240616.4,,,,,,,
471.8751117,96218081.62,93185311.13,90761354.13,94834595.2,88450129.18,85278975.97,,,,,,,
473.2961306,96193147.45,93194478.36,90766727.72,94862785.46,88453611.08,85189415.05,,,,,,,
474.7180569,96180065.38,93171409.82,90782550.51,94867776.12,88459777.39,85175849.61,,,,,,,
476.1386344,96169524.12,93159161.75,90761100.79,94875307.19,88491154.16,85278837.49,,,,,,,
477.5605646,96146261.14,93128715.55,90754015.79,94867870.99,88498334.41,85340051.35,,,,,,,
478.9815843,96162541.82,93119359.15,90719557.94,94835964.78,88487891.28,85317948.2,,,,,,,
480.4030659,96209480.09,93125231.46,90714661.69,94812466.47,88471507.59,85274792.97,,,,,,,
481.8245316,96202325.53,93142676.66,90716596.09,94795475.76,88448650.87,85289505.27,,,,,,,
483.2455504,96227623.99,93172827.74,90724691.26,94803702.68,88439347.35,85251605.05,,,,,,,
484.6670148,96210220.94,93189596.7,90750976.77,94825731.62,88447917.98,85278471.47,,,,,,,
486.0880443,96181983.84,93182278.04,90751304.92,94869879.23,88461462.6,85277383.45,,,,,,,
487.5095217,96164133.09,93142187.92,90765358.58,94855095.13,88466286.89,85287611.73,,,,,,,
488.9305471,96162298.6,93107624.28,90747208.47,94854512.01,88476944.57,85301718.15,,,,,,,
490.352473,96156684.42,93095587.2,90730556.55,94833882.12,88481420.81,85153632.23,,,,,,,
491.7730437,96180180.33,93097815.01,90707957.45,94812487.28,88473136.02,85116122.03,,,,,,,
493.1949674,96189444.53,93115709.6,90697333.03,94798771.81,88440446.5,85165829.94,,,,,,,
494.6159939,96207459.52,93133109.08,90712053.37,94795249.01,88433533.67,85140104.61,,,,,,,
496.0374799,96195088.86,93156586.17,90725977.77,94796074.09,88427512.5,85134815.32,,,,,,,
497.4589434,96187432.41,93158924.87,90728483.85,94819212.89,88417184.62,85095776.07,,,,,,,
498.8799764,96184596.3,93159124.53,90742220.43,94849475.48,88438308.55,85094813.74,,,,,,,
500.301447,96154936.99,93138126.35,90739044.78,94855887.67,88455834.49,85067513.98,,,,,,,
501.7224868,96156629.87,93112438.27,90725267.33,94863005.58,88470624.52,85103930.64,,,,,,,
503.1439563,96157628.78,93097274.78,90699677,94848284.82,88468927.94,85131648.5,,,,,,,
504.5649756,96181216.6,93122853.07,90722364.51,94844331.42,88433261.07,85091420.55,,,,,,,
505.9869078,96228626.73,93116360.53,90664763.82,94805999.65,88423306.67,85064518.61,,,,,,,
507.4074781,96226384.39,93132473.59,90666534.34,94823324.26,88438840.13,85063955.37,,,,,,,
508.8294078,96200947.65,93148233.57,90714639.54,94802836.78,88409211.06,85112632.85,,,,,,,
510.2504185,96190639.84,93156938.06,90747567.62,94835145.99,88413556.07,85122750.76,,,,,,,
511.6718919,96161882.99,93143152.33,90745496.35,94844142.78,88423178.41,85041271.17,,,,,,,
513.0933719,96151292.13,93108707.77,90724161.92,94849568.08,88444268.03,85057331.06,,,,,,,
514.5143996,96151413.23,93097028.89,90709465.81,94853422.04,88458036.99,85042509.6,,,,,,,
515.9358638,96165885.65,93077819.82,90684594.13,94840812.18,88447535.65,85063111.3,,,,,,,
517.3568782,96168560.88,93089976.39,90679177.76,94809477.14,88430992.96,85081071.47,,,,,,,
518.7783564,96185765.93,93124131.22,90685117.89,94790438.78,88414804.93,85075017.97,,,,,,,
520.1993796,96202612.92,93146650.27,90684815.94,94780929.68,88394169.33,85057273.39,,,,,,,
521.6213048,96193021.54,93140683.25,90713306.6,94812267.44,88411737.27,85099433.29,,,,,,,
523.0418795,96188974.16,93170922.84,90731145.95,94816178.51,88423498.52,85098164.29,,,,,,,
524.4638007,96122043.35,93130755.41,90713614.83,94847671.94,88420795.11,85115776.29,,,,,,,
525.8848191,96149944.56,93102624.55,90708829,94823353.54,88468516.77,85076943.42,,,,,,,
527.306297,96162672.18,93077357.06,90704794.73,94837768.92,88446422.34,85104904.23,,,,,,,
528.7277643,96154680.62,93087937.28,90686611.21,94810032.94,88435888.75,85099711.92,,,,,,,
530.1487867,96174074.04,93096753,90677223.37,94799419.1,88422002.85,85119440.68,,,,,,,
531.5702584,96208612.14,93121546.86,90656561.96,94808193.35,88417502.97,85125799.73,,,,,,,
532.9912841,96214771.65,93127457.48,90692781.26,94777739.25,88384140.99,85079646.69,,,,,,,
534.4127509,96173115.78,93157728.99,90712574.46,94793048.85,88378292.23,85069277.03,,,,,,,
535.8337789,96154135.01,93166280.44,90724918.53,94814120.47,88393284.01,85069621.7,,,,,,,
537.2556963,96127226.15,93135220.81,90708050.49,94832042.89,88403113.58,85066592.05,,,,,,,
538.6762666,96103213.84,93109423.96,90711937.27,94830302.3,88416258.87,85108267.47,,,,,,,
540.098184,96114118.96,93100469.27,90685590.71,94822858.14,88430189.1,85260231.81,,,,,,,
541.5192048,96133671.53,93093032.9,90674728.89,94806239.96,88417094.05,85671594.51,,,,,,,
542.9406706,96147203.56,93102891.93,90666024.08,94773730.92,88398877.01,85730924.89,,,,,,,
544.36214,96172402.9,93119661.31,90680179.28,94774913.92,88387595.08,85762604.94,,,,,,,
545.7831671,96159990.68,93131728.64,90709134.02,94773709.59,88390073.94,85731782.48,,,,,,,
547.2046344,96155900.79,93137091.68,90716231.5,94821582.55,88371267.29,85654161.61,,,,,,,
548.6256633,96149438.43,93143430.56,90714322.91,94818892.38,88401462.14,85731617.49,,,,,,,
550.0471317,96132003.73,93124314.64,90690650.58,94829903.75,88399740.99,85695441.89,,,,,,,
551.468162,96129653.29,93092052.32,90702046.27,94823409.03,88425927.71,85584750.07,,,,,,,
552.8900876,96125344.24,93091735.32,90676153.39,94824418.41,88429903.84,85679376.38,,,,,,,
554.3106617,96125651.11,93084311.79,90663317.01,94782989.3,88414348.57,85753587.88,,,,,,,
555.7325874,96158673.56,93108363.95,90664802.18,94771298.27,88391787.9,85728941.63,,,,,,,
557.1536126,96180880.17,93128519.36,90672959.61,94766744.61,88377838.5,85771195.39,,,,,,,
558.5751006,96176372.11,93135162.27,90684610.38,94780802.85,88374358.45,85688493.92,,,,,,,
559.9965793,96160255.05,93144649.08,90699794.79,94794266.37,88369354.33,85701206.95,,,,,,,
561.417614,96133728.57,93117705.28,90709915.24,94807460.88,88397961.92,85728914.21,,,,,,,
562.8390945,96116699.93,93098754.92,90686595.72,94814819.19,88401003.41,85767601.46,,,,,,,
564.2601212,96129186.09,93072396.94,90663832.32,94806921.72,88413845.59,85724959.61,,,,,,,
565.6815899,96154823.08,93075119.58,90646047.91,94779365.7,88410167.47,85715347,,,,,,,
567.1026112,96172979.91,93080164.09,90658879.88,94775644.81,88386791.28,85742856.04,,,,,,,
568.5245407,96181302.76,93118398.67,90660054.43,94755896.97,88374332.62,85592510.43,,,,,,,
569.9451126,96185869.76,93133333.9,90675537,94769763.67,88367482.21,85675098.16,,,,,,,
571.3670337,96167136.05,93140133.47,90688353.36,94791821.99,88369280.76,85737878.27,,,,,,,
572.7880494,96146674.73,93123179.73,90705391.83,94814238.03,88375787.39,85718494.61,,,,,,,
574.2095233,96123947.02,93110839.36,90690526.62,94838488.87,88395599.42,85676963.75,,,,,,,
575.6310017,96111113.98,93068111.37,90681795.62,94818599.17,88401006.68,85693791.73,,,,,,,
577.0520334,96119948.27,93068673.16,90656625.86,94817509.58,88399237.67,85733912.51,,,,,,,
578.4735016,96137747.32,93072825.55,90647542.2,94810192.74,88394506.08,85788173.01,,,,,,,
579.894527,96163427.83,93091378.7,90648738.07,94777340.58,88392775.98,85749944.62,,,,,,,
581.3160046,96165520.11,93108690.58,90655032.25,94773370.45,88369188.01,85760445.92,,,,,,,
582.7370303,96142413.27,93110208.35,90671978.44,94787313.58,88364162.24,85644014.86,,,,,,,
584.1589555,96151735.35,93110592.42,90678507.47,94794104.9,88370430.06,85698086.35,,,,,,,
585.5795187,96138744.17,93103154.59,90692220.56,94812323.49,88359117.23,85677398.2,,,,,,,
587.0014405,96118027.41,93092482.05,90686850.9,94827090.9,88386857.17,85703877.43,,,,,,,
588.4224553,96128423.41,93076717.26,90671243.36,94820756.18,88402654.7,85680302.05,,,,,,,
589.8439245,96124419.05,93059847.37,90651847.8,94819827.46,88402756.69,85672828.08,,,,,,,
591.2653953,96154974.21,93073326.1,90644694.58,94795492.07,88378767.43,85707603.46,,,,,,,
592.6864184,96167983.65,93090547.31,90642172.67,94787956.52,88359552.54,85604641.02,,,,,,,
594.1078956,96167054.14,93103366.02,90646120.91,94783389.67,88351348.33,85657626.94,,,,,,,
595.5289237,96161264.79,93130462.11,90670157.35,94765388.49,88355093.79,85515500.59,,,,,,,
596.950397,96150493.94,93130006.9,90679299.49,94803105.37,88357301.34,85552730.31,,,,,,,
598.3714101,96146839.19,93121515.54,90685238.77,94827841.51,88377376.59,85581645.61,,,,,,,
599.7933301,96112724.66,93094276.89,90679549.27,94821250.25,88385926.14,85614067.88,,,,,,,
601.2138963,96109476.91,93065880.39,90653160.46,94823142.22,88413185.48,85570648.83,,,,,,,
602.6358345,96127449.78,93056509.88,90642406.52,94804490.37,88398621.79,85560843.73,,,,,,,
604.0568521,96138465.58,93076336.23,90632337.53,94787534.98,88393052.56,85617248.39,,,,,,,
605.4783273,96158638.03,93087079.34,90648313.02,94767910.4,88371143.16,85634874.04,,,,,,,
606.8998033,96155129.55,93119025.65,90654966.26,94761412.8,88354992.81,85525718.82,,,,,,,
608.3208334,96157890.25,93115627.92,90663292.68,94760739.02,88361795.79,85506284.8,,,,,,,
609.7423052,96147549.87,93120819.33,90691114.37,94784316.96,88357651.45,85522741.49,,,,,,,
611.163335,96230409.94,93185263.48,90603911.96,94780388.32,88347156.61,85567246.42,,,,,,,
612.5847956,96101757.36,93072374.07,90683882.37,94804874.82,88382670.03,85610488.42,,,,,,,
614.0058183,96122692.82,93057992.79,90647566.45,94787775.71,88378795.92,85609824.4,,,,,,,
615.427747,96134427.85,93048749.48,90645976.83,94794469.45,88380736.35,85533251.66,,,,,,,
616.8483125,96120536.77,93056106.15,90629723.55,94775886.2,88368183.99,85574661.67,,,,,,,
618.2702465,96149834.16,93087493.81,90637968.16,94761588.39,88358689.16,85564165.83,,,,,,,
619.6912718,96153092.58,93108834.38,90641577.27,94769825.93,88345129.62,85551976.63,,,,,,,
621.1127529,96163036.04,93103168.28,90652552.37,94767520.32,88347557.15,85608233.54,,,,,,,
622.5342305,96148850.92,93110687.21,90672759.37,94776275.37,88343511.73,85639120.59,,,,,,,
623.9552643,96136717.99,93105398.4,90658876.69,94777754.94,88339640.7,85592480.92,,,,,,,
625.3767375,96126467.66,93101015.57,90672658.46,94814730.31,88357656.96,85610585.82,,,,,,,
626.7977672,96128051.62,93076525.36,90656797.71,94797771.6,88354441.86,85526272.52,,,,,,,
628.2192375,96116170.73,93059950.45,90654485.64,94792548.52,88364375.04,85561041.03,,,,,,,
629.640262,96121422.62,93056848.48,90675956.21,94782863.54,88362895.51,85554255.57,,,,,,,
631.062179,96134181.69,93072700.94,90615551.63,94781708.11,88382270.84,85536179.77,,,,,,,
632.4827517,96153667.99,93089923.75,90617040.94,94770613.51,88357825.62,85517208.09,,,,,,,
633.9046899,96156987.77,93100081.43,90645404.55,94759086.4,88349013.04,85536063.14,,,,,,,
635.3257081,96175122.79,93117409.97,90656142.28,94779231.04,88354877.52,85536809.37,,,,,,,
636.7471883,96160886.23,93116132.21,90663014.32,94785242.48,88354947.79,85494690.94,,,,,,,
638.1686692,96151404.89,93106457.56,90671955.58,94807706.96,88368181.57,85578599.5,,,,,,,
639.589693,96137295.92,93094760.99,90687374.96,94815592.58,88379201.19,85564381.06,,,,,,,
641.0111666,96139894.65,93086086.29,90679916.33,94815334.78,88399976.24,85630923.23,,,,,,,
642.4321935,96126858.9,93078151.83,90678097.47,94809695.83,88411984.44,85625655.55,,,,,,,
643.8536612,96140424.23,93092619.26,90667818.4,94805636.97,88415772.83,85643383.68,,,,,,,
645.2746914,96154712.83,93084925.39,90675847.45,94804607.49,88405494.19,85620859.71,,,,,,,
646.6966115,96160603.25,93093058.72,90681152.44,94802288.53,88420986.36,85606956.97,,,,,,,
648.11719,96166916.86,93103815.94,90677452.12,94786458.67,88408596.07,85623311.14,,,,,,,
649.5391171,96174432.45,93107373.79,90699515.6,94793731.99,88408111.7,85571392.02,,,,,,,
650.9601387,96170611.72,93128568.06,90701195.25,94799560.73,88420348.58,85588560.76,,,,,,,
652.3816133,96155529.91,93123080.16,90714241.89,94825007.53,88432491.96,85587907,,,,,,,
653.8030892,96130629.11,93125614.36,90732888.76,94839269.32,88448332.25,85542667.71,,,,,,,
655.2241107,96135790.71,93119415.64,90739277.97,94844759.71,88462553.08,85591402.62,,,,,,,
656.6455841,96155445.44,93097935.55,90732280.4,94853811.6,88480781.76,85578881.06,,,,,,,
658.066611,96144481.86,93081299.12,90720855.74,94846179.79,88487986.19,85606364.74,,,,,,,
659.4880761,96168181.2,93103952.72,90713820.51,94831425.3,88489232.31,85630770.71,,,,,,,
660.9091066,96190492.98,93122279.19,90731792.72,94823637.09,88487153.6,85638238.11,,,,,,,
662.3310207,96216471.02,93134093.34,90738954.49,94819398.06,88484394.87,85582941.09,,,,,,,
663.7515897,96208012.39,93140229.49,90759148.3,94821198.16,88480181.6,85514981.59,,,,,,,
665.173524,96204085.21,93153086.17,90779607.09,94850082.55,88481138.48,85550515.41,,,,,,,
666.5945453,96189082.12,93160523.48,90793591.32,94867497.66,88495426.72,85526664.55,,,,,,,
668.0160188,96190894.41,93151166.78,90806802.15,94873967.53,88504268.59,85581743.54,,,,,,,
669.4374947,96177520.94,93133158.44,90803247.6,94869914.61,88530714.05,85548191.02,,,,,,,
670.8585259,96194735.37,93139153.72,90797222.68,94867030.2,88550588.6,85568955.73,,,,,,,
672.2799995,96180439.38,93121516.56,90784376.84,94866190.64,88549381.45,85579418.74,,,,,,,
673.7010236,96201519.52,93133712.53,90783233.08,94860402.41,88543808.15,85583735.61,,,,,,,
675.1225011,96210337.75,93143547.37,90791406.43,94851528.14,88544132.96,85593366.38,,,,,,,
676.5435315,96219977.81,93172678.88,90802215.96,94860071.44,88526968.9,85555867.18,,,,,,,
677.9654562,96237511.17,93173181.47,90827460.62,94872683.21,88535534.09,85523520.42,,,,,,,
679.3860379,96215457.06,93170664.26,90837550.27,94872347.6,88549141.66,85537823.83,,,,,,,
680.8079691,96199029.94,93163036.99,90858822.94,94912840.81,88572056.17,85442550.95,,,,,,,
682.2289824,96170427.21,93147706.66,90852342.21,94905044.49,88583574.45,85512342.11,,,,,,,
683.6504563,96188743.91,93140144.65,90834091.55,94906828.5,88593678.53,85542784.53,,,,,,,
685.071927,96197256.83,93134827.65,90829770.63,94901755.73,88615362.84,85484870.04,,,,,,,
686.492955,96211020.86,93126691.35,90823227.65,94898581.75,88610322.44,85499581.53,,,,,,,
687.9144361,96224525.76,93162439.17,90834615.6,94853422.47,88597364.5,85531403.87,,,,,,,
689.335464,96216007.45,93196423.59,90842497.7,94858494.95,88577887.55,85465796.14,,,,,,,
690.7569314,96193835.28,93194505.52,90882929.16,94872633.3,88589445.54,85492168.64,,,,,,,
692.1779558,96184774.8,93213885.86,90896775.71,94908295.91,88611593.7,85493476.86,,,,,,,
693.5998858,96162014.94,93170172.47,90895637.76,94920576.5,88627018.04,85535107.75,,,,,,,
695.0204549,96152205.92,93147859.58,90896233.1,94931354.93,88650904.57,85561817,,,,,,,
696.4423925,96179894.37,93147400.27,90882379.84,94921576.93,88660778.97,85586214.56,,,,,,,
697.8634096,96196754.86,93165054.02,90879038.05,94915250.77,88666900.32,85562547.43,,,,,,,
699.2848799,96210400.68,93184528.73,90869332.77,94905696.07,88651874.45,85640323.22,,,,,,,
700.7063505,96228586.77,93193838.95,90880909.46,94910675.31,88641530.12,85560595.17,,,,,,,
